State_UT,Year,Month,Temperature_Mean_C,Temperature_Max_C,Temperature_Min_C,Relative_Humidity_Mean,Dew_Point_Mean_C,Precipitation_Sum_mm,Pressure_msl_Mean_hPa,Wind_Speed_kmh,Wind_Direction_Dominant_deg,Wet_Bulb_Temp_C,Heat_Index_C,WBGT_C,Year_numeric,Month_sin,Month_cos,State_Andaman and Nicobar Islands,State_Andhra Pradesh,State_Arunachal Pradesh,State_Assam,State_Bihar,State_Chandigarh,State_Chhattisgarh,State_Dadra and Nagar Haveli and Daman and Diu,State_Delhi,State_Goa,State_Gujarat,State_Haryana,State_Himachal Pradesh,State_Jammu and Kashmir,State_Jharkhand,State_Karnataka,State_Kerala,State_Ladakh,State_Lakshadweep,State_Madhya Pradesh,State_Maharashtra,State_Manipur,State_Meghalaya,State_Mizoram,State_Nagaland,State_Odisha,State_Puducherry,State_Punjab,State_Rajasthan,State_Sikkim,State_Tamil Nadu,State_Telangana,State_Tripura,State_Uttar Pradesh,State_Uttarakhand,State_West Bengal,Alert_Status,Heatwave_Days
Uttar Pradesh,2018,6,34.233333333333334,42.7,25.8,54.86666666666667,23.226666666666667,39.4,997.7,41.62800000000001,184.5,26.731571930691008,40.48945425604382,33.855807768761565,2018,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Alert,5
Uttar Pradesh,2018,7,30.451612903225808,38.2,24.6,79.90322580645162,26.34193548387097,359.0,997.4,37.149677419354845,152.09677419354838,27.479380003718383,38.50551518189696,32.00546085759036,2018,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2018,8,28.967741935483872,36.1,25.1,87.03225806451613,26.448387096774194,559.6,999.5548387096776,28.230967741935487,171.74193548387098,27.14494813845676,35.73942048413457,31.03267429583286,2018,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2018,9,28.86,35.6,24.1,78.7,24.53666666666667,145.4,1005.49,35.664,202.36666666666667,25.815584957594627,33.95738824468463,30.449144888334686,2018,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2018,10,27.125806451612902,36.4,17.7,56.16129032258065,16.85483870967742,0.0,1011.5258064516128,28.184516129032257,233.4193548387097,20.81807961727524,28.12463847933559,27.50183754765369,2018,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2018,11,21.23,32.9,12.1,64.93333333333334,13.706666666666669,0.3,1014.57,28.02,254.03333333333333,16.74954672980206,21.23,22.559981864812208,2018,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2018,12,15.290322580645162,26.7,5.2,68.29032258064517,8.864516129032259,0.0,1017.1419354838712,29.032258064516128,286.83870967741933,11.707445123581596,15.290322580645162,17.210638836793372,2018,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2019,1,15.00967741935484,26.7,6.0,72.7741935483871,9.670967741935485,24.6,1018.058064516129,30.437419354838717,214.48387096774192,11.943324802675814,15.00967741935484,17.144213744225787,2019,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2019,2,17.517857142857142,29.3,9.2,74.96428571428571,12.625,51.3,1015.5035714285714,32.49,228.53571428571428,14.553844213472408,17.517857142857142,19.592285775894656,2019,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2019,3,23.08709677419355,37.8,10.2,55.32258064516129,12.693548387096774,10.4,1011.9903225806452,33.921290322580646,278.5483870967742,17.02907994520179,23.18804753085305,23.72281228943205,2019,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2019,4,30.65333333333333,43.5,17.9,44.333333333333336,15.983333333333333,8.2,1006.8,37.416,211.53333333333333,21.644925979406057,31.218932874094342,29.82689590990658,2019,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Alert,6
Uttar Pradesh,2019,5,34.23548387096774,44.7,24.7,35.74193548387097,15.851612903225806,5.9,1002.7548387096774,45.01161290322581,266.61290322580646,22.833498732947096,34.915299417337174,32.32508435688691,2019,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Alert,4
Uttar Pradesh,2019,6,34.18666666666666,44.0,25.9,53.0,22.436666666666667,38.1,999.4533333333331,42.792,178.76666666666668,26.3120405911184,39.65568457542997,33.664471952309526,2019,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Alert,8
Uttar Pradesh,2019,7,30.34516129032258,38.6,24.9,78.2258064516129,25.887096774193548,381.1,998.4967741935484,36.0,152.38709677419354,27.133130114276454,37.832540218436456,31.80902658652355,2019,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2019,8,29.93870967741936,35.8,25.7,82.70967741935483,26.55483870967742,277.0,1000.3,34.223225806451616,125.09677419354838,27.467244431463836,38.23051943405989,31.709875448662057,2019,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2019,9,28.26,34.8,23.4,85.93333333333334,25.57,274.1,1005.2433333333332,36.444,85.43333333333334,26.30093881811755,33.67903151014927,30.2996889555202,2019,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2019,10,25.88064516129032,33.2,17.7,76.51612903225806,21.135483870967743,23.9,1011.6645161290322,21.47225806451613,201.3548387096774,22.68488965887607,27.062098043760155,27.52948744238991,2019,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2019,11,21.74333333333333,31.3,13.5,72.1,16.083333333333332,1.0,1013.9533333333331,28.884,278.5,18.17587592431295,21.74333333333333,23.41158923825499,2019,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2019,12,13.958064516129031,25.4,3.1,80.58064516129032,10.351612903225806,40.7,1018.0645161290324,27.39483870967742,259.83870967741933,11.756136818696447,13.958064516129031,16.474384350392864,2019,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2020,1,14.112903225806452,23.0,5.0,83.48387096774194,11.138709677419357,97.6,1016.7645161290322,31.87741935483871,213.83870967741936,12.261772384004251,14.112903225806452,16.76089267594593,2020,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2020,2,17.09655172413793,27.6,7.6,73.58620689655173,11.93793103448276,17.900000000000002,1016.3586206896553,33.07034482758621,213.7586206896552,14.000616420478334,17.09655172413793,19.13598708083419,2020,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2020,3,22.425806451612903,33.5,14.2,70.35483870967742,16.135483870967743,52.2,1012.1387096774192,36.0,205.93548387096772,18.51994431453933,22.447156846894337,23.933770373678477,2020,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2020,4,28.61,38.4,17.4,49.833333333333336,16.223333333333333,9.9,1008.61,35.868,200.96666666666667,21.016782593358872,29.31350317286306,28.42146555919004,2020,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2020,5,31.19677419354839,44.2,20.8,54.32258064516129,19.806451612903224,33.2,1004.1806451612904,36.243870967741934,157.2258064516129,23.864777072483143,33.584164152549,31.00742835722781,2020,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Alert,2
Uttar Pradesh,2020,6,30.086666666666662,38.7,22.5,76.06666666666666,25.1,174.6,1000.92,32.592,130.5,26.55066623262297,36.63628383567062,31.433551829420825,2020,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2020,7,29.89032258064516,35.9,25.9,83.6774193548387,26.703225806451613,318.9,1000.4967741935484,30.53032258064516,165.16129032258064,27.558669231251947,38.27110117150967,31.71836991110782,2020,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2020,8,29.796774193548387,34.6,25.8,83.16129032258064,26.51935483870968,256.9,999.683870967742,37.82322580645161,140.06451612903226,27.39939152200227,37.9206747780658,31.602731835888825,2020,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2020,9,29.846666666666668,36.4,23.9,80.8,25.986666666666668,86.9,1003.45,26.532,167.93333333333334,27.090119868574916,37.4546766854565,31.509477108349937,2020,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2020,10,27.270967741935483,36.3,15.6,62.74193548387097,18.874193548387098,0.0,1007.8225806451612,22.84258064516129,218.32258064516128,21.981644554829916,29.26695329380389,28.041425019725576,2020,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2020,11,20.040000000000003,31.0,9.6,64.3,12.356666666666666,3.7,1015.7866666666666,28.548,234.13333333333333,15.568084146698755,20.040000000000003,21.42093706965261,2020,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2020,12,15.612903225806452,28.6,5.9,72.41935483870968,10.183870967741935,0.0,1016.1967741935484,29.46193548387097,272.0967741935484,12.47730575081988,15.612903225806452,17.696097289104472,2020,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2021,1,14.290322580645162,27.4,5.0,79.19354838709677,10.425806451612903,1.4,1015.5387096774194,27.95225806451613,242.38709677419357,11.958240448863972,14.290322580645162,16.742201399629348,2021,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2021,2,19.48928571428572,33.3,6.6,67.35714285714286,12.464285714285714,2.2,1014.3285714285714,31.08857142857143,250.32142857142856,15.39977933690706,19.48928571428572,21.042538279404475,2021,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2021,3,25.83225806451613,40.2,14.8,51.74193548387097,14.003225806451614,3.0,1010.0870967741936,36.85935483870968,256.35483870967744,18.921776839995044,25.9217171012233,26.0231486206987,2021,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Alert,1
Uttar Pradesh,2021,4,30.766666666666666,43.0,17.1,31.73333333333333,10.83,3.7,1007.1566666666666,37.32,249.0,19.291597459584512,29.874499072090103,28.96629780161671,2021,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Alert,3
Uttar Pradesh,2021,5,30.00967741935484,40.4,22.7,61.64516129032258,21.02258064516129,84.6,1004.3258064516128,34.211612903225806,123.5483870967742,24.102494576180863,32.56095061002786,30.42776746521327,2021,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2021,6,30.206666666666667,40.6,25.2,75.66666666666667,24.966666666666665,154.6,1000.4233333333334,30.84,129.03333333333333,26.540892310159855,36.34917852657807,31.497750677892824,2021,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2021,7,30.88387096774193,38.7,26.1,78.19354838709677,26.37741935483871,144.8,999.3354838709678,36.67354838709678,130.19354838709677,27.644771133737205,39.51523891419354,32.31554989426839,2021,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2021,8,29.55483870967742,36.0,25.7,82.7741935483871,26.19677419354839,161.79999999999998,1001.7290322580644,36.63870967741936,165.19354838709677,27.10457608637307,37.00199133399898,31.34969195033171,2021,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2021,9,29.1,35.2,24.3,83.86666666666666,25.953333333333333,303.2,1004.48,42.288,111.73333333333332,26.82172208089532,35.830576182533136,30.98063677779186,2021,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2021,10,26.748387096774195,35.0,16.3,77.19354838709677,22.09354838709677,35.5,1008.8096774193548,26.40774193548387,240.25806451612905,23.621609121853545,29.64534516855567,28.38962786875941,2021,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2021,11,19.98333333333333,30.0,12.0,74.5,14.78,1.7,1013.7966666666669,23.976,276.3,16.825209821496056,19.98333333333333,21.88285745984795,2021,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2021,12,16.067741935483873,27.0,6.4,76.64516129032258,11.529032258064516,12.2,1017.7806451612904,25.931612903225805,246.0967741935484,13.375037639992932,16.067741935483873,18.30679946993658,2021,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2022,1,13.506451612903223,21.6,6.1,84.90322580645162,10.832258064516129,36.5,1016.516129032258,27.963870967741936,223.03225806451613,11.832936541128571,13.506451612903223,16.24850212517966,2022,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2022,2,17.117857142857144,28.6,8.0,73.75,11.8,18.3,1013.4142857142856,36.501428571428576,226.8571428571429,13.991576987183846,17.117857142857144,19.14451475596325,2022,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2022,3,25.758064516129032,38.5,12.1,57.54838709677419,15.661290322580646,0.0,1009.0645161290324,32.60903225806452,263.1935483870968,19.73611217233877,26.31467769859184,26.3011146643743,2022,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2022,4,31.863333333333333,44.0,20.1,40.46666666666667,15.416666666666666,1.5,1004.6033333333332,34.824,266.6333333333333,21.982262288903105,32.381570390679585,30.64553907953892,2022,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Alert,7
Uttar Pradesh,2022,5,33.0,43.2,22.1,53.58064516129032,21.59354838709677,23.7,1000.9354838709676,36.74322580645161,117.51612903225806,25.452283593555983,37.35737116343567,32.6537474522675,2022,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Alert,2
Uttar Pradesh,2022,6,34.22666666666667,43.9,25.0,53.266666666666666,22.21,169.0,999.1233333333332,38.172,232.86666666666667,26.30615899033608,39.57716122486351,33.68484048320207,2022,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Alert,14
Uttar Pradesh,2022,7,31.44516129032258,39.0,25.4,75.25806451612904,26.206451612903223,211.4,1000.7483870967742,42.74709677419355,117.87096774193547,27.682685779442814,40.05381176489646,32.64870196293393,2022,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2022,8,29.970967741935485,35.5,25.6,81.51612903225806,26.306451612903224,189.6,1001.3290322580646,40.47096774193549,152.80645161290323,27.31964622240561,37.97255836284573,31.67015967508282,2022,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2022,9,28.773333333333333,35.7,24.8,85.33333333333333,25.90333333333333,245.6,1004.3466666666668,35.652,161.66666666666666,26.7135382062988,34.82071618605836,30.75290051507543,2022,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2022,10,25.62903225806452,34.6,16.6,80.58064516129032,21.693548387096776,168.20000000000002,1010.8967741935484,25.745806451612903,222.38709677419357,23.014188334006256,26.54426894532704,27.51623730558704,2022,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2022,11,20.790000000000003,31.2,11.7,73.73333333333333,15.43,0.8,1014.17,27.708,270.43333333333334,17.503774395042196,20.790000000000003,22.606913337251584,2022,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2022,12,16.04516129032258,27.8,8.0,75.96774193548387,11.36451612903226,2.6,1015.1225806451612,29.72903225806452,267.93548387096774,13.264663385938045,16.04516129032258,18.250619162286554,2022,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2023,1,13.667741935483871,25.1,5.4,81.61290322580645,10.332258064516129,3.8,1017.583870967742,28.08,213.93548387096772,11.617243911882415,13.667741935483871,16.255186534789143,2023,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2023,2,19.810714285714287,32.0,10.1,68.78571428571429,13.139285714285714,0.0,1013.8357142857144,33.917142857142856,256.10714285714283,15.928338458468286,19.810714285714287,21.43251201417804,2023,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2023,3,24.23548387096774,35.0,14.6,62.903225806451616,15.90967741935484,49.9,1012.074193548387,32.99225806451613,239.2258064516129,19.17429790051645,24.24873301393369,25.217018429741675,2023,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2023,4,28.5,42.0,17.5,45.6,14.216666666666669,22.5,1007.9866666666666,35.7,267.7333333333333,20.04877166268987,28.390916761818914,27.97866726343712,2023,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Alert,3
Uttar Pradesh,2023,5,30.061290322580643,43.9,19.8,46.58064516129032,15.361290322580643,31.6,1005.1548387096774,9.281032258064515,210.6451612903226,21.3024505843707,30.186915871226194,29.35661469256091,2023,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Alert,1
Uttar Pradesh,2023,6,33.513333333333335,43.0,26.0,55.13333333333333,22.16333333333333,101.2,999.8133333333334,46.212,227.33333333333331,25.95254656060563,38.561869426093295,33.141410798318006,2023,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Alert,3
Uttar Pradesh,2023,7,30.60322580645161,37.1,26.3,81.74193548387096,26.993548387096773,236.1,1000.6032258064516,35.535483870967745,113.12903225806453,27.94954100615005,39.9612622470182,32.27619864767503,2023,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2023,8,29.861290322580647,35.6,25.4,82.09677419354838,26.348387096774196,262.8,1001.3548387096774,37.45161290322581,214.1290322580645,27.29298406435088,37.72465051701554,31.59749435019312,2023,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2023,9,29.586666666666662,37.4,25.3,82.46666666666667,26.09333333333333,180.2,1003.9433333333332,30.336,129.66666666666666,27.07212587691737,36.878542411526354,31.354985469628524,2023,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2023,10,26.53548387096774,35.8,17.3,71.90322580645162,20.548387096774192,15.2,1010.9741935483872,22.15741935483871,227.70967741935485,22.65374542883287,28.66825217184733,27.888541308370023,2023,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2023,11,21.49333333333333,31.8,12.4,75.13333333333334,16.413333333333334,2.7,1015.3933333333332,23.268,236.06666666666663,18.32449452314216,21.49333333333333,23.328246347594867,2023,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2023,12,16.73225806451613,28.4,9.2,79.48387096774194,12.76774193548387,17.599999999999998,1017.1387096774192,25.931612903225805,279.1290322580645,14.329030091023451,16.73225806451613,19.058499148352865,2023,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
Uttar Pradesh,2024,1,12.296774193548387,24.4,4.9,85.38709677419355,9.741935483870968,9.2,1018.0870967741936,23.585806451612907,263.96774193548384,10.69111233821653,12.296774193548387,15.113878116661033,2024,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No Alert,0
