State_UT,Year,Month,Temperature_Mean_C,Temperature_Max_C,Temperature_Min_C,Relative_Humidity_Mean,Dew_Point_Mean_C,Precipitation_Sum_mm,Pressure_msl_Mean_hPa,Wind_Speed_kmh,Wind_Direction_Dominant_deg,Wet_Bulb_Temp_C,Heat_Index_C,WBGT_C,Temp_Baseline_C,Temp_Anomaly_C,Heatwave_Days,Extreme_Heat_Days,Heat_Risk_Score,Risk_Category,Data_Source,Data_Quality,Spatial_Representation
Ladakh,2022,2,-11.139285714285714,-2.4,-23.4,69.21428571428571,-15.821428571428571,23.8,1027.2464285714286,10.607142857142858,313.5357142857143,-12.718402600877523,-11.139285714285714,-7.374307222144866,-5.356603773584905,-1.3112533692722377,0,0,1.4885714285714287,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2022,3,-4.054838709677419,7.1,-15.6,68.61290322580645,-9.17741935483871,12.1,1028.2612903225806,10.834838709677419,315.38709677419354,-6.1920165114086885,-4.054838709677419,-0.7925560373707113,-1.0911827956989246,3.0944086021505375,0,0,12.668387096774195,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2022,4,2.98,11.4,-9.7,70.6,-2.18,23.5,1023.8733333333333,10.368,237.83333333333334,0.4751468175817005,2.98,5.816392699309608,3.7262222222222223,4.917111111111111,0,0,18.469,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2022,5,8.393548387096773,17.6,-1.3,65.2258064516129,1.6774193548387097,47.4,1015.7032258064515,11.833548387096773,296.8709677419355,5.025656693170876,8.393548387096773,10.674225015900026,10.049247311827957,4.163655913978495,0,0,16.693548387096776,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2022,6,11.629999999999999,27.2,0.8,65.7,4.430000000000001,62.9,1013.8433333333334,11.088,291.26666666666665,7.892553908664296,11.629999999999999,13.63598368610507,15.712444444444445,1.5608888888888879,0,0,7.392666666666667,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2022,7,18.883870967741935,29.2,11.9,58.54838709677419,9.258064516129032,108.89999999999999,1010.2709677419356,11.310967741935483,249.41935483870967,13.628734001800984,18.883870967741935,20.003247301417463,22.216344086021508,2.2772043010752667,0,0,10.786451612903226,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2022,8,18.283870967741933,26.3,10.9,57.45161290322581,8.674193548387096,45.4,1010.8806451612903,12.681290322580645,268.7741935483871,13.108583594878489,18.283870967741933,19.458628191496924,23.081720430107527,0.9602150537634405,0,0,6.515483870967741,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2022,9,12.723333333333333,25.2,-13.4,53.733333333333334,1.6866666666666665,65.8,1015.8233333333334,11.04,274.4,7.527254181191025,12.723333333333333,14.112340893208073,18.840666666666664,0.35600000000000287,0,0,11.096666666666668,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2022,10,-2.0193548387096776,11.3,-18.3,69.09677419354838,-7.203225806451614,20.099999999999998,1028.5612903225806,11.670967741935485,204.51612903225808,-4.212835616394526,-2.0193548387096776,1.139381409208564,9.709677419354838,-3.619354838709677,0,0,1.664516129032258,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2022,11,-10.233333333333333,4.2,-23.2,66.2,-15.493333333333334,32.5,1034.5833333333333,13.008000000000001,326.1666666666667,-11.808414111583067,-10.233333333333333,-6.503006745852145,0.9253333333333332,-5.575333333333333,0,0,1.0073333333333334,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2022,12,-14.074193548387097,-2.7,-29.7,65.54838709677419,-19.306451612903224,17.1,1033.5870967741935,13.529032258064515,348.2903225806452,-15.444346934102377,-14.074193548387097,-10.109696087037719,-5.472473118279569,-1.8823655913978503,0,0,1.5006451612903224,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2023,1,-14.203225806451613,-2.3,-29.3,67.41935483870968,-19.067741935483873,38.1,1032.093548387097,11.810322580645161,321.6774193548387,-15.464467241240778,-14.203225806451613,-10.19076465806569,-7.879139784946237,-1.7176344086021502,0,0,4.951612903225806,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2023,2,-8.964285714285714,2.2,-21.2,71.85714285714286,-13.257142857142856,40.0,1030.575,10.221428571428572,332.57142857142856,-10.551144190877027,-8.964285714285714,-5.289349667014672,-5.356603773584905,0.3101752021563338,0,0,6.653571428571429,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2023,3,-6.570967741935483,3.3,-18.7,70.29032258064517,-11.248387096774193,30.400000000000002,1027.148387096774,11.19483870967742,285.258064516129,-8.361577420391907,-6.570967741935483,-3.0718386358914396,-1.0911827956989246,0.08795698924731167,0,0,5.159354838709677,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2023,4,-3.4833333333333334,5.6,-16.0,72.0,-8.07,33.5,1024.7,10.212,261.6666666666667,-5.439834469312792,-3.4833333333333334,-0.17290494643992702,3.7262222222222223,-1.6862222222222225,0,0,1.1863333333333332,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2023,5,4.748387096774193,13.8,-3.8,49.774193548387096,-5.525806451612904,58.199999999999996,1018.7161290322581,3.9495483870967742,116.96774193548387,0.5748094098113113,4.748387096774193,6.858235581926813,10.049247311827957,-1.1427956989247308,0,0,3.467741935483871,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2023,6,8.283333333333333,20.8,-6.4,69.46666666666667,2.4866666666666664,19.8,1017.6133333333333,12.072000000000001,180.1,5.27350843014162,8.283333333333333,10.709138813045657,15.712444444444445,-0.5724444444444449,0,0,6.413333333333333,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2023,7,14.374193548387098,24.6,2.8,73.45161290322581,9.154838709677419,140.9,1013.9741935483871,10.858064516129033,259.9032258064516,11.410796527071593,14.374193548387098,16.57461077707462,22.216344086021508,-2.3776344086021526,0,0,1.8664516129032258,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2023,8,17.887096774193548,28.1,6.1,54.54838709677419,7.309677419354839,54.3,1010.3612903225807,11.35741935483871,283.80645161290323,12.390065742548623,17.887096774193548,18.95127970778935,23.081720430107527,0.8311827956989246,0,0,6.283870967741936,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2023,9,14.9,28.0,-0.0,37.96666666666667,-1.2533333333333334,19.1,1014.3833333333333,13.344,274.1,7.808760647946543,14.9,15.457142934642992,18.840666666666664,2.886000000000003,0,0,11.796666666666669,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2023,10,0.7548387096774193,18.8,-17.5,57.354838709677416,-7.65483870967742,25.0,1025.7322580645161,13.006451612903225,305.7741935483871,-2.590439161853095,0.7548387096774193,3.3499509577788302,9.709677419354838,-0.9225806451612896,0,0,7.414516129032258,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2023,11,-5.223333333333333,6.9,-18.5,62.36666666666667,-11.626666666666667,5.5,1029.7,13.044,282.0,-7.517949980368521,-5.223333333333333,-1.9761843422848284,0.9253333333333332,2.521333333333333,0,0,11.929333333333334,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2023,12,-8.55483870967742,2.4,-21.0,59.516129032258064,-15.548387096774194,5.4,1030.783870967742,13.052903225806451,315.06451612903226,-10.601258447109727,-8.55483870967742,-5.076888118101219,-5.472473118279569,4.778924731182795,0,0,18.549032258064514,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2024,1,-9.261290322580646,4.0,-22.3,57.38709677419355,-16.67096774193548,18.1,1026.9612903225807,12.170322580645161,286.7096774193548,-11.301875073489176,-9.261290322580646,-5.752788516784472,-7.879139784946237,7.092043010752689,0,0,20.0,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2024,2,-8.910344827586206,0.7,-20.4,37.58620689655172,-21.593103448275862,32.8,1024.7241379310344,7.672965517241379,99.48275862068965,-10.963737286574803,-8.910344827586206,-5.4209142708652776,-5.356603773584905,0.3324658425504225,0,0,7.037241379310344,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2024,3,-3.6903225806451614,4.8,-21.3,41.32258064516129,-15.46774193548387,57.6,1022.2677419354839,6.634451612903226,77.29032258064517,-6.764421578482781,-3.6903225806451614,-0.8108305835695397,-1.0911827956989246,0.607311827956989,0,0,7.144516129032259,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2024,4,1.8766666666666665,9.8,-8.6,45.06666666666667,-9.173333333333334,18.9,1019.4966666666667,5.9712,51.266666666666666,-2.131159355570083,1.8766666666666665,4.166524373260957,3.7262222222222223,2.3204444444444445,0,0,11.235000000000001,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2024,5,9.325806451612904,20.6,-3.4,34.354838709677416,-7.029032258064516,14.3,1017.0064516129032,5.230451612903226,156.16129032258064,2.9532479409518446,9.325806451612904,10.38835869885859,10.049247311827957,4.337849462365592,0,0,14.596774193548388,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2024,6,12.786666666666667,24.9,2.5,40.7,-1.3166666666666667,18.0,1012.7766666666666,4.914000000000001,238.1,6.436269608446907,12.786666666666667,13.719493956119633,15.712444444444445,1.9908888888888876,0,0,8.090666666666667,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2024,7,19.67096774193548,31.7,9.6,29.193548387096776,0.13548387096774195,2.3,1003.425806451613,4.929677419354839,239.80645161290323,10.35858331511142,19.67096774193548,19.164361952516206,22.216344086021508,2.851397849462363,0,0,12.423870967741935,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2024,8,17.73225806451613,28.1,9.6,43.74193548387097,3.7903225806451615,33.6,1008.9290322580645,4.798451612903226,212.41935483870967,10.764693446197683,17.73225806451613,18.224714846936333,23.081720430107527,-0.15591397849462407,0,0,4.674193548387097,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2024,9,14.903333333333334,24.0,5.0,31.3,-3.9633333333333334,6.4,1011.64,4.2096,228.33333333333334,6.9376541809435315,14.903333333333334,15.116688093110808,18.840666666666664,0.6526666666666697,0,0,6.19,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2024,10,8.95483870967742,19.6,-0.1,22.70967741935484,-12.693548387096774,0.30000000000000004,1017.8548387096774,4.2375483870967745,253.03225806451613,1.6857471816433642,8.95483870967742,9.679892190772938,9.709677419354838,3.616129032258065,0,0,13.406451612903224,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2024,11,2.3333333333333335,13.6,-8.3,25.8,-16.506666666666668,0.3,1021.5033333333333,3.5388,239.56666666666666,-2.838912652134971,2.3333333333333335,4.147307327710957,0.9253333333333332,5.8580000000000005,0,0,15.864666666666666,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2024,12,-6.751612903225807,4.1,-18.2,33.903225806451616,-21.32903225806452,12.8,1021.0451612903225,5.77858064516129,195.06451612903226,-9.406934250994292,-6.751612903225807,-3.5850896767697886,-5.472473118279569,4.5756989247311814,0,0,14.410967741935485,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2025,1,-9.996774193548386,1.9,-19.8,44.29032258064516,-20.229032258064517,39.0,1021.9193548387096,9.455225806451613,142.25806451612902,-11.96911802425665,-9.996774193548386,-6.432034351274798,-7.879139784946237,5.1920430107526885,0,0,16.70967741935484,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2025,2,-9.414285714285715,3.4,-21.7,47.035714285714285,-18.825,51.6,1021.0749999999999,7.944428571428572,121.42857142857143,-11.54462101026231,-9.414285714285715,-5.934936057033089,-5.356603773584905,2.0423180592991907,0,0,8.963571428571429,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2025,3,-6.009677419354839,5.5,-17.3,45.70967741935484,-16.151612903225807,23.3,1021.5774193548388,7.152387096774193,138.16129032258064,-8.669866876154336,-6.009677419354839,-2.8747447791028473,-1.0911827956989246,0.7911827956989245,0,0,7.499354838709678,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2025,4,2.5300000000000002,14.4,-10.0,40.06666666666667,-10.59,21.6,1021.8166666666667,4.5948,109.96666666666667,-1.9242616317075194,2.5300000000000002,4.618275178738944,3.7262222222222223,4.3437777777777775,0,0,14.419666666666668,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2025,5,9.670967741935485,21.7,0.3,35.96774193548387,-6.396774193548388,22.7,1013.4774193548387,3.9541935483870967,182.5483870967742,3.441597735048337,9.670967741935485,10.775986619551414,10.049247311827957,5.844301075268818,0,0,17.79032258064516,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2025,6,15.06,29.0,0.2,34.0,-3.106666666666667,28.1,1008.1933333333333,4.3187999999999995,201.06666666666666,7.1690428263062,15.06,15.296453830738336,15.712444444444445,6.220888888888888,0,0,15.531333333333333,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2025,7,17.919354838709676,30.8,8.8,44.354838709677416,3.42258064516129,36.7,1004.9967741935484,4.430322580645162,214.96774193548387,10.889782924023523,17.919354838709676,18.379958882689632,22.216344086021508,2.20301075268817,0,0,10.369677419354838,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2025,8,16.5258064516129,30.6,5.9,44.193548387096776,2.4419354838709677,72.6,1008.8064516129032,4.006451612903226,233.2258064516129,9.682926148705171,16.5258064516129,17.115522234505647,23.081720430107527,-0.7204301075268817,0,0,6.438064516129033,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2025,9,12.893333333333334,23.1,5.1,38.266666666666666,-2.743333333333333,35.7,1012.92,3.3672,226.26666666666668,6.228209416524128,12.893333333333334,13.69820630069398,18.840666666666664,0.3926666666666695,0,0,6.133333333333334,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2025,10,3.987096774193548,17.8,-5.3,31.516129032258064,-12.98709677419355,14.2,1020.7451612903226,3.597677419354839,158.0,-1.259036717508345,3.987096774193548,5.7058824409869615,9.709677419354838,-0.0387096774193541,0,0,5.624193548387097,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2025,11,0.18000000000000002,12.6,-8.7,17.633333333333333,-22.75,0.0,1021.2866666666666,4.545599999999999,266.3,-4.432871174998237,0.18000000000000002,2.299941628225693,0.9253333333333332,5.117999999999999,0,0,18.093666666666664,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Ladakh,2025,12,-2.454838709677419,8.6,-10.2,33.354838709677416,-17.29032258064516,7.8,1023.2741935483871,3.9948387096774196,172.93548387096774,-6.094024321761243,-2.454838709677419,0.15315489316073516,-5.472473118279569,7.833763440860214,0,0,20.0,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2011,1,26.406451612903226,27.5,24.9,74.2258064516129,21.432258064516127,0.5,1010.3064516129032,50.64387096774194,203.3548387096774,22.85752930264868,26.838003912854482,27.89546708045706,27.500430107526885,-0.668172043010756,0,0,0.4519354838709677,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2011,2,26.646428571428572,27.7,25.6,71.46428571428571,21.025000000000002,5.1,1010.4964285714286,47.73857142857143,287.25,22.680060686209007,27.45030109753041,27.96178884968014,27.80424528301887,-0.6756738544474399,0,0,0.5778571428571428,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2011,3,27.796774193548387,29.4,26.7,74.0,22.712903225806453,0.4,1009.8741935483871,41.446451612903225,302.5806451612903,24.13286331746557,30.763099165893316,29.184986251505908,28.58215053763441,-0.2982795698924731,0,0,5.809032258064517,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2011,4,28.263333333333332,29.9,25.4,74.0,23.116666666666667,51.0,1009.4666666666667,42.996,261.6333333333333,24.565543103126572,31.665823691087976,29.61956843952874,29.40577777777778,-0.47911111111111165,0,0,9.267,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2011,5,28.32903225806452,29.6,26.0,77.35483870967742,23.94193548387097,161.3,1009.1903225806452,53.384516129032264,289.0,25.123380973489887,32.40407702657924,29.876050012904106,29.555268817204304,-0.5230107526881749,0,0,12.026451612903225,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2011,6,27.66,29.3,26.0,83.76666666666667,24.623333333333335,341.9,1008.3333333333334,104.484,264.1333333333333,25.417652093156832,31.51371628793154,29.612357272610634,28.539777777777775,-0.15644444444444203,0,0,12.764000000000001,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2011,7,26.60967741935484,28.0,25.0,85.93548387096774,24.06451612903226,268.8,1008.4483870967742,91.64903225806451,272.5483870967742,24.711090675392615,28.03836949229837,28.739145732203493,28.011182795698925,-0.6434408602150545,0,0,5.800645161290323,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2011,8,26.809677419354838,28.0,25.2,84.83870967741936,24.03548387096774,271.3,1008.6548387096774,86.80645161290323,273.96774193548384,24.749861438280668,28.543509706213506,28.867782642018497,27.671397849462366,-0.2455913978494627,0,0,6.684838709677419,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2011,9,26.683333333333334,27.8,25.2,83.33333333333333,23.586666666666666,193.29999999999998,1009.8033333333333,75.864,280.03333333333336,24.41098833154286,28.125134205989358,28.662968414296344,27.657555555555554,-0.3575555555555535,0,0,4.539333333333333,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2011,10,27.396774193548385,28.8,25.2,77.29032258064517,23.038709677419355,153.5,1009.425806451613,37.45161290322581,239.06451612903226,24.229512626085036,29.97731032360448,28.996169429793355,27.986021505376343,0.07849462365591559,0,0,6.156451612903226,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2011,11,27.296666666666667,28.7,24.9,77.4,22.959999999999997,219.2,1009.2900000000001,47.436,112.96666666666667,24.147229814061767,29.72075727243684,28.907071316926274,28.183333333333334,-0.3133333333333335,0,0,5.226,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2011,12,27.248387096774195,28.3,26.1,74.74193548387096,22.309677419354838,9.1,1009.9870967741934,44.175483870967746,90.29032258064517,23.721494003856236,29.77451862218758,28.712382627386468,28.03827956989247,-0.3769892473118252,0,0,3.8819354838709677,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2012,1,26.44193548387097,27.7,25.3,72.93548387096774,21.148387096774194,27.699999999999996,1011.3838709677419,55.950967741935486,91.09677419354838,22.70146150481891,27.127229843831838,27.85425179074867,27.500430107526885,-0.597204301075272,0,0,0.9990322580645161,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2012,2,26.772413793103446,27.7,25.5,76.06896551724138,22.182758620689654,1.4,1010.1137931034483,46.35310344827586,205.17241379310346,23.46676400755934,28.371656944089445,28.342396875660476,27.80424528301887,-0.6249349381912827,0,0,1.3741379310344828,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2012,3,27.26774193548387,28.7,24.9,74.64516129032258,22.335483870967742,4.1,1010.4580645161291,47.65935483870968,302.0,23.732493460271723,29.6607486117541,28.727679607306143,28.58215053763441,-0.8305376344086022,0,0,4.2703225806451615,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2012,4,28.293333333333333,29.3,27.2,75.3,23.496666666666666,3.1999999999999997,1009.2033333333333,50.28,301.3666666666667,24.7977488655259,32.07507376536064,29.72783530415168,29.40577777777778,-0.6491111111111115,0,0,10.103,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2012,5,28.31935483870968,29.2,26.2,74.2258064516129,23.25483870967742,16.0,1009.1064516129032,64.11483870967741,312.64516129032256,24.659492917238666,31.997301885524838,29.688254910023183,29.555268817204304,-0.8326881720430142,0,0,9.83,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2012,6,27.186666666666667,29.2,25.5,84.83333333333333,24.42,282.6,1008.4699999999999,95.00399999999999,268.96666666666664,25.115112545996286,29.998655722506474,29.225079230576544,28.539777777777775,-0.5931111111111087,0,0,9.614333333333333,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2012,7,27.19677419354839,28.2,25.5,83.35483870967742,24.096774193548388,127.0,1008.1709677419354,96.25935483870968,277.4193548387097,24.915412724832358,30.18810821850429,29.152328168601052,28.011182795698925,-0.30473118279569944,0,0,8.36225806451613,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2012,8,26.63225806451613,27.9,25.1,84.90322580645162,23.88064516129032,274.6,1009.5903225806452,80.51225806451613,268.80645161290323,24.587167059701407,27.98397492955334,28.703246977043296,27.671397849462366,-0.34559139784946274,0,0,5.304193548387097,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2012,9,26.863333333333333,28.1,25.0,80.86666666666666,23.240000000000002,79.4,1010.12,70.05600000000001,287.96666666666664,24.225331880199242,28.559907411015033,28.6920654289183,27.657555555555554,-0.2042222222222204,0,0,4.821,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2012,10,27.206451612903226,28.4,25.4,80.12903225806451,23.451612903225808,115.2,1009.8419354838709,46.21935483870968,208.96774193548387,24.46115445289409,29.787394484458666,28.979291764503504,27.986021505376343,-0.14408602150537503,0,0,6.0925806451612905,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2012,11,27.470000000000002,28.4,25.8,74.4,22.45,19.9,1010.2266666666667,37.68,129.83333333333334,23.879302968620223,30.049040654287015,28.900056066667744,28.183333333333334,-0.2200000000000004,0,0,5.061999999999999,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2012,12,27.593548387096774,28.7,25.9,74.90322580645162,22.73548387096774,17.1,1009.9387096774193,51.02709677419355,125.03225806451613,24.075498650515765,30.47282166531358,29.047212905136565,28.03827956989247,0.010107526881723157,0,0,5.684516129032258,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2013,1,27.14516129032258,28.2,25.7,73.96774193548387,22.06451612903226,1.6,1012.2,53.55870967741935,146.90322580645162,23.51442237691821,29.395744276445058,28.572474445741758,27.500430107526885,0.08666666666666337,0,0,3.720322580645161,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2013,2,27.285714285714285,28.6,25.1,76.07142857142857,22.667857142857144,56.3,1011.3107142857143,49.191428571428574,156.75,23.94941755634636,29.61911735603703,28.82312109964412,27.80424528301887,-0.007816711590297207,0,0,4.795714285714285,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2013,3,28.174193548387095,29.3,26.2,74.29032258064517,23.141935483870967,20.1,1010.6129032258065,41.365161290322575,240.19354838709677,24.531250952744834,31.615413412548303,29.555549366364204,28.58215053763441,0.09526881720430107,0,0,9.249677419354839,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2013,4,28.476666666666667,29.9,26.1,71.9,22.88,5.8999999999999995,1009.3133333333334,49.535999999999994,316.1666666666667,24.461760887227502,31.96619222917026,29.699742028680408,29.40577777777778,-0.4191111111111121,0,0,9.365333333333332,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2013,5,28.467741935483872,30.1,25.8,76.74193548387096,23.938709677419357,127.19999999999999,1008.2322580645161,61.0258064516129,292.80645161290323,25.16544404050346,32.664115402809855,29.971229185337215,29.555268817204304,-0.4843010752688204,0,0,12.902903225806451,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2013,6,26.84,28.7,25.5,86.56666666666666,24.413333333333334,341.2,1007.9033333333333,114.492,263.43333333333334,25.023792958585553,29.246558142595873,28.992630632724122,28.539777777777775,-0.9064444444444423,0,0,8.092333333333332,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2013,7,26.69677419354839,28.0,25.1,84.03225806451613,23.76451612903226,151.79999999999998,1008.5774193548388,105.39870967741936,267.48387096774195,24.524026909453603,28.184434646136577,28.715013543157202,28.011182795698925,-0.7595698924731186,0,0,4.9558064516129035,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2013,8,26.761290322580646,27.9,24.6,82.45161290322581,23.496774193548386,94.1,1009.5967741935484,92.02064516129033,290.0,24.363650277251924,28.748213039827107,28.688566171863233,27.671397849462366,-0.3649462365591403,0,0,4.466129032258064,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2013,9,26.433333333333334,27.7,24.8,84.36666666666666,23.59,249.8,1009.3866666666667,82.188,280.73333333333335,24.317382094737013,27.675500645240295,28.484431163231648,27.657555555555554,-0.5942222222222203,0,0,3.509333333333333,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2013,10,27.10967741935484,28.1,25.1,78.93548387096774,23.096774193548388,88.4,1010.3290322580646,62.094193548387096,267.19354838709677,24.19451751128454,29.39036445145135,28.819632478709018,27.986021505376343,-0.3956989247311814,0,0,4.82258064516129,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
Lakshadweep,2013,11,27.206666666666667,28.5,25.2,79.16666666666667,23.263333333333332,60.7,1010.1800000000001,33.024,118.13333333333334,24.323737806902944,29.76823375811195,28.925408958112858,28.183333333333334,-0.27333333333333365,0,0,5.36,Low,ERA5 via Open-Meteo Historical Weather API,Reanalysis,State/UT representative coordinate
